DEPARTAMENTO_PRESTACION,MUNICIPIO_PRESTACION,SERVICIO,ESTADO,NOMBRE,NIT,DEPARTAMENTO_DOMICILIO,MUNICIPIO_DOMICILIO,DIRECCION,TELEFONO,EMAIL,TIPO_INSCRIPCION,REPRESENTANTE_LEGAL,TIPO_PRESTADOR,CLASIFICACION
VALLE DEL CAUCA,PALMIRA,ASEO,OPERATIVA,BUGUEÑA DE ASEO S.A.  E.S.P.,,VALLE DEL CAUCA,GUADALAJARA DE BUGA,CARRERA 9 No. 3 - 12,2283583,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,PALMIRA,ALCANTARILLADO,OPERATIVA,MONASH S.A. ESP,,VALLE DEL CAUCA,PALMIRA,KM 2 VIA LAS PALMAS,2818330,info@monashesp.com,Registro por la ESP,GUIDO FERNANDO TEJADA  LOPEZ ,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,PALMIRA,ACUEDUCTO,OPERATIVA,ASOCIACION DE ACUEDUCTO ALCANTARILLADO Y/O ASEO DEL CORREGIMIENTO DE TIENDA NUEVA MUNICIPIO DE PALMIRA E.S.P.,,VALLE DEL CAUCA,PALMIRA,k-9-501 via principal cgto Tienda Nueva,2623109,jcanoa826@hotmail.com,Registro por la ESP,JAIME CANO ARIAS,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,PALMIRA,ALCANTARILLADO,OPERATIVA,ASOCIACION DE USUARIOS DE ACUEDUCTO Y ALCANTARILLADO DE ROZO ESP,,VALLE DEL CAUCA,PALMIRA,Calle 10 No 11-43,2685163,acuasaludRozo@hotmail.es,Registro por la ESP,SORAIDA JANETH SUAREZ CUERO,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,PALMIRA,ACUEDUCTO,OPERATIVA,ASOCIACION DE USUARIOS DEL ACUEDUCTO Y/O ALCANTARILLADO Y/O ASEO DE BOYACA E.S.P,,VALLE DEL CAUCA,PALMIRA,CORREGIMIENTO BOYACA,2555131,rafffico@hotmail.com,Registro por la ESP,JAIRO ARANGO  ESCANDON,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,PRADERA,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,PRADERA,ASEO,OPERATIVA,ASEO PRADERA S.A.  E.S.P.,,VALLE DEL CAUCA,PRADERA,CARRERA 10 No. 9-44 B/ San Roque,2671479,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,PRADERA,ALCANTARILLADO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,PRADERA,ASEO,OPERATIVA,BUGUEÑA DE ASEO S.A.  E.S.P.,,VALLE DEL CAUCA,GUADALAJARA DE BUGA,CARRERA 9 No. 3 - 12,2283583,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,RESTREPO,ACUEDUCTO,OPERATIVA,ASOCIACION DE USUARIOS Y SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO DE LAS VEREDAS AGUACATE POTRERILLO,,VALLE DEL CAUCA,RESTREPO,VEREDAS POTRERILLO Y AGUACATE,3113322,contactenos@restrepo-valle.gov.co,Registro por la ESP,ELCIRA RUIZ ,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,RESTREPO,ALCANTARILLADO,OPERATIVA,EMPRESA DE SERVICIOS PUBLICOS DE ASEO Y ALCANTARILLADO DEL MUNICIPIO DE RESTREPO VALLE DEL CAUCA S.A. ESP.,,VALLE DEL CAUCA,RESTREPO,CALLE 9  11-42,2521198,emrestreposa@hotmail.com,Registro por la ESP,JAVIER NIETO CUITIVA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,RESTREPO,ASEO,OPERATIVA,RESTREPO LIMPIA SA ESP,,VALLE DEL CAUCA,CALI,CARRERA 1D No 44-123,4396347,caucaseosui@hotmail.com,Registro por la ESP,LUIS GABRIEL GOMEZ DONOSO,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,RESTREPO,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,RIOFRIO,ALCANTARILLADO,OPERATIVA,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA,,VALLE DEL CAUCA,RIOFRIO,carrera  3 NO. 10- 22,2008013,acuasalonica@hotmail.com,Registro por la ESP,CARLOS ANDRES CARDONA HEREDIA,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,RIOFRIO,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,RIOFRIO,ASEO,OPERATIVA,TULUEÑA DE ASEO S.A. E.S.P,,VALLE DEL CAUCA,TULUA,CALLE 24 No. 26 - 58,2247774,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,RIOFRIO,ASEO,OPERATIVA,BUGUEÑA DE ASEO S.A.  E.S.P.,,VALLE DEL CAUCA,GUADALAJARA DE BUGA,CARRERA 9 No. 3 - 12,2283583,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,RIOFRIO,ALCANTARILLADO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,RIOFRIO,ACUEDUCTO,OPERATIVA,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA,,VALLE DEL CAUCA,RIOFRIO,carrera  3 NO. 10- 22,2008013,acuasalonica@hotmail.com,Registro por la ESP,CARLOS ANDRES CARDONA HEREDIA,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,RIOFRIO,ASEO,OPERATIVA,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA,,VALLE DEL CAUCA,RIOFRIO,carrera  3 NO. 10- 22,2008013,acuasalonica@hotmail.com,Registro por la ESP,CARLOS ANDRES CARDONA HEREDIA,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,ROLDANILLO,ASEO,OPERATIVA,BUGUEÑA DE ASEO S.A.  E.S.P.,,VALLE DEL CAUCA,GUADALAJARA DE BUGA,CARRERA 9 No. 3 - 12,2283583,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,ROLDANILLO,ASEO,OPERATIVA,EMPRESA DE SERVICIOS PUBLICOS DE ROLDANILLO S.A. E.S.P.,,VALLE DEL CAUCA,ROLDANILLO,Carrera 7 No. 13-35,2297505,atencionalcliente@serviciospublicosroldanillo.com,Registro por la ESP,YAMILETH ROSALES ROJAS,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,ROLDANILLO,ALCANTARILLADO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,ROLDANILLO,ACUEDUCTO,OPERATIVA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE MORELIA,,VALLE DEL CAUCA,ROLDANILLO,PROVIVIENDA CASA No. 5,2490203,julianruiz1@hotmail.com,Registro por la ESP,MARIA EUNICE URIBE VARELA,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,ROLDANILLO,ACUEDUCTO,OPERATIVA,"ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO RURAL COMUNITARIO ISUGU, PUEBLO NUEVO, EL SILENCIO, MANDARINO,  EL RINCON, SIMON BOLIVAR, REMOLINO, CANDELARI",,VALLE DEL CAUCA,ROLDANILLO,Vereda Simon Bolivar,2294413,acuacampo@gmail.com,Registro por la ESP,BERNARDO MILLAN  MAYOR,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,ROLDANILLO,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,SAN PEDRO,ACUEDUCTO,OPERATIVA,ASOCIACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO DEL CORREGIMIENTO LOS CHANCOS SAN PEDRO VALLE,,VALLE DEL CAUCA,SAN PEDRO,CORREGIMIENTO LOS CHANCOS,2009177,jgtascon@davivienda.com,Registro por la ESP,JIMMY GRACIANO TASCON  LOZANO,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,SAN PEDRO,ACUEDUCTO,OPERATIVA,ASOCIACION DE SUSCRIPTORES DE ACUEDUCTO Y ALCANTARILLADO,,VALLE DEL CAUCA,SAN PEDRO,CORREGIMIENTO SAN JOSE,2009442,asociacionasaal@yahoo.com,Registro por la ESP,CARLOS VASQUEZ BEJARANO,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,SAN PEDRO,ASEO,OPERATIVA,BUGUEÑA DE ASEO S.A.  E.S.P.,,VALLE DEL CAUCA,GUADALAJARA DE BUGA,CARRERA 9 No. 3 - 12,2283583,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,SAN PEDRO,ALCANTARILLADO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,SAN PEDRO,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,SAN PEDRO,ASEO,OPERATIVA,SAN PEDRO LIMPIA S.A ESP,,VALLE DEL CAUCA,CALI,CRA 1D No 44-123,4391713,reporteslimpias@hotmail.com,Registro por la ESP,LUIS GABRIEL GOMEZ DONOSO,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,SEVILLA,ASEO,OPERATIVA,IMPULSADORA DEL DESARROLLO ARMONICO DE SEVILLA S.A.E.S.P,,VALLE DEL CAUCA,SEVILLA,CALLE 51 NO. 50-10 LOCAL 4,2196666,ideas@sevilla.gov.co,Registro por la ESP,DIEGO FERNANDO URBANO GONZALEZ,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,SEVILLA,ACUEDUCTO,OPERATIVA,ASOCIACION DE USUARIOS DEL CORREGIMIENTO DE COROZAL,,VALLE DEL CAUCA,SEVILLA,CORREGIMIENTO COROZAL BARRIO GUAYABAL CASA N° 8A,3122586,usuariosaguavital@yahoo.com,Registro por la ESP,NEFTALY ARTUNDUAGA GIRALDO,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,SEVILLA,ACUEDUCTO,OPERATIVA,ADMINISTRACION COOPERATIVA SEVILLA E.S.P.,,VALLE DEL CAUCA,SEVILLA,CLL 49 N 47-57 P3 EDIFICIO DEL CAFE,2196144,willifer55@hotmail.com,Registro por la ESP,WILLIAM FERNANDO RENGIFO CARDONA,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,SEVILLA,ACUEDUCTO,OPERATIVA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LA CRISTALINA Y PURNIO,,VALLE DEL CAUCA,SEVILLA,VEREDA PURNIO,3207829,acueductoveredapurnio@yahoo.com,Registro por la ESP,GERARDO OROZCO VALENCIA,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,SEVILLA,ALCANTARILLADO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,SEVILLA,ASEO,OPERATIVA,SERVICIOS GENERALES EMPRESA DE SERVICIOS PUBLICOS DE CARACTER PRIVADO S.A. E.S.P.,,"BOGOTA, D.C.","BOGOTA, D.C.",CARRERA 72 # 57 R - 85 SUR,7799360,gerenciacomercial@servigenerales.com,Registro por la ESP,MAYDA JHOJANA FORERO CARRENO,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,SEVILLA,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TORO,ASEO,OPERATIVA,EMPRESA DE SERVICIOS PUBLICOS DE TORO,,VALLE DEL CAUCA,TORO,CALLE 11 No. 3-09,2210133,toroaseoesp@yahoo.com,Registro por la ESP,JOSE LUBIAN VALENCA MEDINA,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TORO,ALCANTARILLADO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TORO,ACUEDUCTO,OPERATIVA,ASOCIACION CIVICA JUNTA ADMINISTRADORA DEL ACUEDUCTO DEL CORREGIMIENTO DE SAN FRANCISCO (CABECERA) MUNICIPIO DE TORO ,,VALLE DEL CAUCA,TORO,CALLE 1 N° 2-13 DROGUERIA COMPUDROGAS,3207999,asocsanfrancisco@hotmail.com.com,Registro por la ESP,MAURICIO SALAMANDO RIOS,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TORO,ASEO,OPERATIVA,ATESA DE OCCIDENTE S.A  E.S.P.,,RISARALDA,PEREIRA,CERRITOS KILOMETRO 15 VIA CARTAGO,3259970,sui@interaseo.com.co,Registro por la ESP,FABIO ALBERTO SALAZAR ROJAS,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TORO,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TRUJILLO,ASEO,OPERATIVA,BUGUEÑA DE ASEO S.A.  E.S.P.,,VALLE DEL CAUCA,GUADALAJARA DE BUGA,CARRERA 9 No. 3 - 12,2283583,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TRUJILLO,ALCANTARILLADO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TRUJILLO,ACUEDUCTO,OPERATIVA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE HATO VIEJO,,VALLE DEL CAUCA,TRUJILLO,VEREDA HATO VIEJO ,3137588,elseidahato1963@hotmail.com,Registro por la ESP,ELSEIDA BECERRA GONZALEZ,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TRUJILLO,ASEO,OPERATIVA,MUNICIPIO DE TRUJILLO,,VALLE DEL CAUCA,TRUJILLO,cra 20 con calle 19 esq,2267280,pmtruji@telecom.com.co,Registro por la ESP,GLORIA AMPARO ESPINOSA DAVILA,MUNICIPIO (PRESTACIÓN DIRECTA),HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TRUJILLO,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TRUJILLO,ASEO,OPERATIVA,EMPRESA DE SERVICIO DE ASEO DE TRUJILLO S.A E.S.P,,VALLE DEL CAUCA,TRUJILLO,carrera 19 con calle 20 ESQ,2267280,ematv15dic@hotmail.com,Registro por la ESP,JAIME ALBERTO SANTA GARCIA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ACUEDUCTO,OPERATIVA,CENTROAGUAS S.A E.S.P,,VALLE DEL CAUCA,TULUA,Cra 26 No. 27-51,2317070,info@centroaguas.com,Registro por la ESP,ALEJANDRA RENDON LOPEZ,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ASEO,OPERATIVA,CONSASA SAS ESP,,"BOGOTA, D.C.","BOGOTA, D.C.",CARRERA 7 N 73 47 OFICINA 202 EDIF ION 73,2777983,jarpiga@yahoo.com,Registro por la ESP,JAIME ARIEL PINILLA  GALINDO,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ASEO,OPERATIVA,BUGUEÑA DE ASEO S.A.  E.S.P.,,VALLE DEL CAUCA,GUADALAJARA DE BUGA,CARRERA 9 No. 3 - 12,2283583,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ACUEDUCTO,OPERATIVA,ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO Y ALCANTARILLADO CAMPOALEGRE TULUA,,VALLE DEL CAUCA,TULUA,CALLE 25 CARRERA 25 PISO 2 ESQUINA,2339300,contactenos@tulua.gov.co,Registro por la ESP,JOSE ARNULFO BARONA ,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ACUEDUCTO,OPERATIVA,ASOCIACIÓN DE SUSCRIPTORES DEL ACUEDUCTO LA PALMERA ,,VALLE DEL CAUCA,TULUA,Vereda La Palmera,2300898,erarias96@hotmail.com,Registro por la ESP,MADIEL CANO AGUIRRE,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ACUEDUCTO,OPERATIVA,ASOCIACION DE SUSCRIPTORES DE ACUEDUCTO Y ALCANTARILLADO DE TRES ESQUINAS ,,VALLE DEL CAUCA,TULUA,CORREGIMIENTO TRES ESQUINAS ACUEDUCTO,2310866,josealeirorivera@hotmail.com,Registro por la ESP,ELBER OBDULIO GARCIA CASTRO,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ALCANTARILLADO,OPERATIVA,CENTROAGUAS S.A E.S.P,,VALLE DEL CAUCA,TULUA,Cra 26 No. 27-51,2317070,info@centroaguas.com,Registro por la ESP,ALEJANDRA RENDON LOPEZ,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ACUEDUCTO,OPERATIVA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DEL CORREGIMIENTO DE NARIÑO,,VALLE DEL CAUCA,TULUA,CORREGIMIENTO DE NARIÑO CENTRO COMUNAL,2243318,erarias96@hotmail.com,Registro por la ESP,OSCAR MONDRAGON ,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ASEO,OPERATIVA,TULUEÑA DE ASEO S.A. E.S.P,,VALLE DEL CAUCA,TULUA,CALLE 24 No. 26 - 58,2247774,proactiva.valle@veolia.com,Registro por la ESP,HECTOR GIRALDO AVILA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ALCANTARILLADO,OPERATIVA,ASOCIACIÓN DE SUSCRIPTORES DEL ACUEDUCTO LA PALMERA ,,VALLE DEL CAUCA,TULUA,Vereda La Palmera,2300898,erarias96@hotmail.com,Registro por la ESP,MADIEL CANO AGUIRRE,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ALCANTARILLADO,OPERATIVA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DEL CORREGIMIENTO DE NARIÑO,,VALLE DEL CAUCA,TULUA,CORREGIMIENTO DE NARIÑO CENTRO COMUNAL,2243318,erarias96@hotmail.com,Registro por la ESP,OSCAR MONDRAGON ,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,TULUA,ALCANTARILLADO,OPERATIVA,ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO Y ALCANTARILLADO CAMPOALEGRE TULUA,,VALLE DEL CAUCA,TULUA,CALLE 25 CARRERA 25 PISO 2 ESQUINA,2339300,contactenos@tulua.gov.co,Registro por la ESP,JOSE ARNULFO BARONA ,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,ULLOA,ACUEDUCTO,OPERATIVA,ADMINISTRACION COOPERATIVA ULLOA E.S.P.,,VALLE DEL CAUCA,ULLOA,KR 2 N 4-71 PISO 2 EDF DEL CAFE,2075431,faandres123@hotmail.com,Registro por la ESP,FABIO ANDRES BEDOYA ZULUAGA,ORGANIZACION AUTORIZADA,HASTA 2500 SUSCRIPTORES
VALLE DEL CAUCA,ULLOA,ACUEDUCTO,OPERATIVA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A.  E.S.P.,,VALLE DEL CAUCA,CALI,Calle 56 No 3N - 19,6653567,acuavalle@acuavalle.gov.co,Registro por la ESP,HUMBERTO SWANN BARONA,SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS),MAS DE 2500 SUSCRIPTORES
